6,8,6,9,8,7,9,7,9,9,10,10,6,4,6,7,4,8,8,10,12,9,9,8,5,8,7,8,8,5,9,7,8,8,8,10,8,8,8,5,7,5,10,7,12,5,6,5,6,9
8,10,4,7,8,12,8,5,8,10,6,6,8,7,6,8,6,10,12,8,12,8,10,8,6,6,9,9,6,8,7,7,10,8,7,5,9,8,9,6,10,10,4,4,7,8,10,4,10,8
8,9,8,8,9,8,10,9,8,6,6,10,10,8,10,8,8,8,6,10,9,10,10,12,9,9,6,5,6,9,10,10,8,10,9,10,7,8,10,8,4,8,4,8,9,7,9,9,6,6
