6,8,8,9,6,8,8,4,6,9,6,6,4,6,8,8,9,2,8,4,8,6,8,6,8,8,8,9,6,6,6,4,6,4,8,8,8,6,6,7,8,8,4,8,6,6,9,6,6,11
7,9,8,8,9,6,7,8,9,8,8,11,9,6,8,6,8,4,6,6,6,8,6,10,6,6,7,9,6,6,6,6,6,6,9,8,6,10,6,6,6,9,9,6,6,9,7,8,10,6
7,6,4,6,9,4,7,4,10,6,6,6,9,7,4,4,5,6,6,9,6,8,7,6,8,8,10,6,6,8,8,6,8,6,7,2,6,8,6,6,9,5,8,6,8,6,8,7,8,6
