20,15,18,14,10,19,18,18,12,10,12,14,12,21,6,6,11,13,14,12,16,15,10,8,7,12,18,9,15,9,13,14,14,11,19,16,10,13,17,19,13,14,10,19,14,18,17,10,12,11
11,10,17,4,8,19,31,19,14,19,20,8,23,18,4,9,12,8,5,8,9,20,18,15,16,14,20,14,12,6,16,11,18,20,14,12,13,6,6,5,8,14,12,19,14,22,12,14,13,22
4,15,14,13,9,12,15,14,17,13,17,19,15,23,25,17,19,6,15,8,18,21,18,10,10,6,13,19,18,22,14,10,2,29,14,16,10,17,14,17,18,12,11,18,24,10,8,4,21,13
