30,35,15,40,25,30,10,35,5,25,30,20,25,25,45,10,25,30,35,30,30,40,15,10,20,40,10,25,15,35,40,35,30,35,25,20,20,15,35,30,40,20,40,30,20,20,30,30,25,25
20,30,15,20,30,25,35,35,40,25,20,35,20,25,10,10,35,20,35,30,40,25,40,15,20,35,35,30,30,40,40,20,35,20,20,30,30,40,35,25,25,30,30,30,35,20,35,25,30,25
35,20,40,30,20,15,15,35,40,25,20,20,25,40,20,25,35,20,25,10,15,35,30,15,35,25,25,15,25,30,35,25,35,35,25,25,35,40,10,60,20,10,20,10,20,15,20,35,15,40
