10,5,8,9,13,9,10,4,16,11,9,9,9,15,8,6,10,7,11,7,16,9,15,16,7,10,7,8,19,12,11,8,26,14,12,8,12,13,7,11,5,8,15,5,3,23,10,9,10,12
9,10,11,8,10,14,14,16,10,8,16,7,6,13,16,13,16,10,5,15,12,5,14,9,13,14,8,8,4,14,8,3,7,8,19,14,21,8,20,12,7,12,6,13,13,11,7,20,17,12
5,2,10,20,15,18,26,9,6,6,16,4,7,19,13,11,5,21,8,4,17,10,9,8,10,2,7,3,5,24,16,13,10,11,13,21,10,6,12,6,6,4,7,7,11,10,9,13,15,10
