38,38,64,26,53,48,64,55,43,44,36,43,43,43,60,49,37,27,35,53,26,28,34,33,48,36,69,38,53,28,32,49,33,36,32,43,48,50,38,54,43,60,38,38,26,54,47,66,26,47
33,38,65,32,48,33,48,26,53,54,43,74,43,36,64,58,44,37,43,50,27,63,60,33,42,27,29,25,44,48,55,43,39,43,55,37,37,21,64,48,48,65,53,33,47,33,31,49,26,37
38,44,47,47,41,43,66,53,53,59,43,31,37,47,53,37,49,60,32,38,49,42,37,48,60,37,43,44,37,38,30,47,60,35,54,38,44,32,42,37,42,28,30,52,36,49,49,43,53,38
