100,99,90,93,99,100,97,95,93,97,93,95,98,94,97,100,100,95,97,93,92,94,91,89,96,91,94,103,96,93,91,92,94,93,100,92,91,98,94,94,97,103,97,101,98,97,90,94,94,94
101,104,89,87,95,90,97,93,96,94,94,95,97,90,98,93,99,96,91,93,90,104,91,96,95,97,97,94,98,96,97,90,93,107,99,96,97,84,97,88,91,93,95,97,96,102,99,91,93,97
91,96,95,93,92,99,89,99,93,89,95,95,97,93,91,94,93,100,94,103,93,96,92,96,97,93,97,105,90,92,98,112,90,97,96,97,103,100,94,87,97,94,95,97,88,95,96,89,94,89
