48,38,26,32,42,15,33,43,36,37,40,37,37,15,31,52,47,17,36,37,35,31,32,42,30,42,42,43,37,20,22,22,39,48,30,36,39,47,38,28,27,25,42,48,17,27,20,43,48,49
44,19,42,36,35,36,36,16,32,22,48,33,42,32,32,32,41,21,31,45,20,26,31,24,20,27,40,38,35,47,31,30,21,31,44,30,26,52,44,61,38,25,38,38,26,37,41,43,37,32
17,47,22,37,33,23,32,27,31,22,30,21,21,25,48,26,27,21,31,31,33,49,30,32,32,49,19,37,36,37,42,27,37,31,48,36,63,21,38,48,54,35,31,49,53,36,21,42,54,16
