88,90,96,88,93,89,87,88,93,84,89,85,89,89,83,89,87,88,94,85,95,85,86,90,90,88,91,89,87,89,95,99,85,93,89,85,89,95,93,88,90,91,87,88,86,90,87,90,87,90
93,93,88,94,86,87,86,90,88,94,91,84,89,90,84,92,91,93,90,92,89,92,88,86,89,91,89,86,88,89,92,88,89,89,85,88,90,90,89,89,88,85,91,89,88,87,85,87,88,87
94,88,86,93,90,87,89,91,86,83,87,88,86,93,83,86,86,90,89,88,91,84,85,90,91,88,95,85,93,90,91,89,87,86,91,97,92,96,88,86,90,88,89,91,86,86,89,85,90,85
