24,21,26,35,20,9,20,32,23,21,23,33,21,26,15,15,21,23,36,21,15,21,16,19,34,23,26,24,28,26,18,20,18,17,21,23,15,18,12,21,21,21,20,27,18,29,32,12,30,21
20,15,21,12,32,21,24,27,29,17,18,30,26,18,23,18,23,24,18,26,15,17,27,34,23,18,21,15,16,21,18,34,21,27,18,30,23,21,33,21,14,24,24,29,30,17,14,22,29,15
18,23,24,27,19,20,24,24,27,12,29,33,26,24,20,22,15,23,18,17,27,31,31,32,21,27,26,24,32,23,24,27,20,35,12,27,15,30,35,18,26,17,26,29,14,18,20,18,29,21
