29,18,15,12,12,20,11,17,22,23,30,19,23,18,21,21,20,15,11,11,15,23,14,21,12,23,26,12,9,20,24,21,17,14,14,29,18,17,20,23,26,26,20,22,27,24,15,11,15,15
23,11,24,17,14,23,15,9,26,21,20,18,18,21,8,17,17,18,18,19,17,23,24,18,15,14,12,17,15,21,16,18,9,15,15,13,14,14,23,27,21,18,18,9,18,11,21,20,21,6
12,20,19,17,32,28,19,15,17,20,15,18,21,18,12,13,15,17,23,19,17,9,28,32,20,12,8,14,20,13,15,29,30,29,6,19,35,30,15,12,25,20,19,21,15,12,15,12,12,9
