8,21,17,13,9,14,24,34,22,17,34,16,25,25,16,29,16,8,17,13,12,14,16,16,21,29,21,28,29,31,24,17,4,8,17,21,8,13,27,8,25,12,5,13,24,25,21,8,25,4
16,13,24,30,17,33,25,5,13,16,13,41,10,17,4,13,8,16,13,13,21,20,8,9,16,9,17,16,20,8,5,14,22,9,17,29,12,8,16,17,21,4,21,17,21,30,17,16,29,18
12,21,16,20,20,13,20,12,9,16,16,14,18,16,13,25,13,8,12,12,29,13,13,17,21,8,8,30,22,12,12,5,21,20,14,16,33,21,21,24,12,26,16,12,29,34,8,12,8,16
